station_id,date,pollutant,value
2,2024-03-13,O3,75.0
2,2024-03-13,PM10,19.0
2,2024-03-13,PM25,9.0
2,2024-03-13,SO2,2.5
3,2024-03-13,NO2,
4,2024-03-13,C6H6,1.5
4,2024-03-13,CO_8h,0.5
4,2024-03-13,NO2,
4,2024-03-13,PM10,15.0
4,2024-03-13,PM25,9.0
6,2024-03-13,C6H6,2.3
6,2024-03-13,CO_8h,0.8
6,2024-03-13,NO2,74.0
6,2024-03-13,PM10,24.0
6,2024-03-13,PM25,17.0
7,2024-03-13,NO2,65.0
7,2024-03-13,O3,72.0
7,2024-03-13,PM10,16.0
2,2024-03-12,C6H6,1.0
2,2024-03-12,NO2,51.0
2,2024-03-12,O3,58.0
2,2024-03-12,PM10,15.0
2,2024-03-12,PM25,9.0
2,2024-03-12,SO2,2.5
3,2024-03-12,NO2,
4,2024-03-12,C6H6,1.2
4,2024-03-12,CO_8h,0.5
4,2024-03-12,NO2,
4,2024-03-12,PM10,12.0
4,2024-03-12,PM25,9.0
6,2024-03-12,C6H6,1.4
6,2024-03-12,CO_8h,0.6
6,2024-03-12,NO2,50.0
6,2024-03-12,PM10,18.0
6,2024-03-12,PM25,15.0
7,2024-03-12,NO2,61.0
7,2024-03-12,O3,60.0
7,2024-03-12,PM10,14.0
2,2024-03-11,C6H6,0.5
2,2024-03-11,NO2,39.0
2,2024-03-11,O3,75.0
2,2024-03-11,PM10,8.0
2,2024-03-11,PM25,5.0
2,2024-03-11,SO2,2.5
3,2024-03-11,NO2,
4,2024-03-11,C6H6,1.3
4,2024-03-11,CO_8h,0.5
4,2024-03-11,NO2,
4,2024-03-11,PM10,9.0
4,2024-03-11,PM25,8.0
6,2024-03-11,C6H6,1.0
6,2024-03-11,CO_8h,0.6
6,2024-03-11,NO2,44.0
6,2024-03-11,PM10,10.0
6,2024-03-11,PM25,8.0
7,2024-03-11,NO2,58.0
7,2024-03-11,O3,78.0
7,2024-03-11,PM10,6.0
2,2024-03-08,C6H6,1.2
2,2024-03-08,NO2,52.0
2,2024-03-08,O3,69.0
2,2024-03-08,PM10,27.0
2,2024-03-08,PM25,16.0
2,2024-03-08,SO2,2.5
3,2024-03-08,NO2,
4,2024-03-08,C6H6,2.0
4,2024-03-08,CO_8h,0.5
4,2024-03-08,NO2,53.0
4,2024-03-08,PM10,26.0
4,2024-03-08,PM25,16.0
6,2024-03-08,C6H6,2.1
6,2024-03-08,CO_8h,0.8
6,2024-03-08,NO2,49.0
6,2024-03-08,PM10,31.0
6,2024-03-08,PM25,23.0
7,2024-03-08,NO2,66.0
7,2024-03-08,O3,83.0
7,2024-03-08,PM10,21.0
2,2024-03-07,C6H6,0.5
2,2024-03-07,NO2,47.0
2,2024-03-07,O3,61.0
2,2024-03-07,PM10,10.0
2,2024-03-07,PM25,5.0
2,2024-03-07,SO2,2.5
3,2024-03-07,NO2,
4,2024-03-07,C6H6,1.3
4,2024-03-07,CO_8h,0.5
4,2024-03-07,NO2,
4,2024-03-07,PM10,9.0
4,2024-03-07,PM25,3.0
6,2024-03-07,C6H6,1.2
6,2024-03-07,CO_8h,
6,2024-03-07,NO2,51.0
6,2024-03-07,PM10,13.0
6,2024-03-07,PM25,9.0
7,2024-03-07,NO2,64.0
7,2024-03-07,O3,62.0
7,2024-03-07,PM10,10.0
2,2024-03-06,C6H6,1.1
2,2024-03-06,NO2,45.0
2,2024-03-06,O3,53.0
2,2024-03-06,PM10,19.0
2,2024-03-06,PM25,10.0
2,2024-03-06,SO2,2.5
3,2024-03-06,NO2,
4,2024-03-06,C6H6,1.7
4,2024-03-06,CO_8h,0.8
4,2024-03-06,NO2,
4,2024-03-06,PM10,22.0
4,2024-03-06,PM25,14.0
6,2024-03-06,C6H6,1.7
6,2024-03-06,CO_8h,0.9
6,2024-03-06,NO2,52.0
6,2024-03-06,PM10,22.0
6,2024-03-06,PM25,14.0
7,2024-03-06,NO2,58.0
7,2024-03-06,O3,56.0
7,2024-03-06,PM10,16.0
2,2024-03-05,C6H6,0.5
2,2024-03-05,NO2,55.0
2,2024-03-05,O3,68.0
2,2024-03-05,PM10,11.0
2,2024-03-05,PM25,5.0
2,2024-03-05,SO2,2.5
3,2024-03-05,NO2,
4,2024-03-05,C6H6,1.3
4,2024-03-05,CO_8h,0.7
4,2024-03-05,NO2,
4,2024-03-05,PM10,11.0
4,2024-03-05,PM25,6.0
6,2024-03-05,C6H6,1.3
6,2024-03-05,CO_8h,0.8
6,2024-03-05,NO2,57.0
6,2024-03-05,PM10,16.0
6,2024-03-05,PM25,12.0
7,2024-03-05,NO2,70.0
7,2024-03-05,O3,75.0
7,2024-03-05,PM10,11.0
2,2024-03-04,C6H6,0.5
2,2024-03-04,NO2,12.0
2,2024-03-04,O3,69.0
2,2024-03-04,PM10,11.0
2,2024-03-04,PM25,6.0
2,2024-03-04,SO2,2.5
3,2024-03-04,NO2,
4,2024-03-04,C6H6,0.5
4,2024-03-04,CO_8h,0.5
4,2024-03-04,NO2,
4,2024-03-04,PM10,13.0
4,2024-03-04,PM25,8.0
6,2024-03-04,C6H6,0.5
6,2024-03-04,CO_8h,0.25
6,2024-03-04,NO2,23.0
6,2024-03-04,PM10,13.0
6,2024-03-04,PM25,11.0
7,2024-03-04,NO2,32.0
7,2024-03-04,O3,71.0
7,2024-03-04,PM10,9.0
2,2024-03-01,C6H6,1.8
2,2024-03-01,NO2,54.0
2,2024-03-01,O3,44.0
2,2024-03-01,PM10,31.0
2,2024-03-01,PM25,14.0
2,2024-03-01,SO2,2.5
3,2024-03-01,NO2,83.0
4,2024-03-01,C6H6,2.3
4,2024-03-01,CO_8h,1.3
4,2024-03-01,NO2,58.0
4,2024-03-01,PM10,30.0
4,2024-03-01,PM25,16.0
6,2024-03-01,C6H6,2.4
6,2024-03-01,CO_8h,0.9
6,2024-03-01,NO2,56.0
6,2024-03-01,PM10,
6,2024-03-01,PM25,
7,2024-03-01,NO2,79.0
7,2024-03-01,O3,45.0
7,2024-03-01,PM10,25.0
2,2024-02-29,C6H6,1.3
2,2024-02-29,NO2,49.0
2,2024-02-29,O3,33.0
2,2024-02-29,PM10,16.0
2,2024-02-29,PM25,10.0
2,2024-02-29,SO2,2.5
3,2024-02-29,NO2,75.0
4,2024-02-29,C6H6,1.8
4,2024-02-29,CO_8h,1.3
4,2024-02-29,NO2,54.0
4,2024-02-29,PM10,16.0
4,2024-02-29,PM25,9.0
6,2024-02-29,C6H6,1.9
6,2024-02-29,CO_8h,0.9
6,2024-02-29,NO2,49.0
6,2024-02-29,PM10,
6,2024-02-29,PM25,
7,2024-02-29,NO2,66.0
7,2024-02-29,O3,42.0
7,2024-02-29,PM10,15.0
2,2024-02-28,C6H6,1.4
2,2024-02-28,NO2,57.0
2,2024-02-28,O3,56.0
2,2024-02-28,PM10,10.0
2,2024-02-28,PM25,7.0
2,2024-02-28,SO2,2.5
3,2024-02-28,NO2,77.0
4,2024-02-28,C6H6,1.6
4,2024-02-28,CO_8h,1.3
4,2024-02-28,NO2,62.0
4,2024-02-28,PM10,9.0
4,2024-02-28,PM25,7.0
6,2024-02-28,C6H6,1.8
6,2024-02-28,CO_8h,0.9
6,2024-02-28,NO2,56.0
6,2024-02-28,PM10,
6,2024-02-28,PM25,
7,2024-02-28,NO2,69.0
7,2024-02-28,O3,62.0
7,2024-02-28,PM10,10.0
2,2024-02-27,C6H6,0.5
2,2024-02-27,NO2,33.0
2,2024-02-27,O3,59.0
2,2024-02-27,PM10,8.0
2,2024-02-27,PM25,5.0
2,2024-02-27,SO2,2.5
3,2024-02-27,NO2,57.0
4,2024-02-27,C6H6,1.1
4,2024-02-27,CO_8h,1.0
4,2024-02-27,NO2,53.0
4,2024-02-27,PM10,9.0
4,2024-02-27,PM25,7.0
6,2024-02-27,C6H6,1.0
6,2024-02-27,CO_8h,0.5
6,2024-02-27,NO2,35.0
6,2024-02-27,PM10,12.0
6,2024-02-27,PM25,8.0
7,2024-02-27,NO2,49.0
7,2024-02-27,O3,68.0
7,2024-02-27,PM10,7.0
2,2024-02-26,C6H6,0.5
2,2024-02-26,NO2,26.0
2,2024-02-26,O3,64.0
2,2024-02-26,PM10,14.0
2,2024-02-26,PM25,10.0
2,2024-02-26,SO2,2.5
3,2024-02-26,NO2,53.0
4,2024-02-26,C6H6,1.1
4,2024-02-26,CO_8h,1.0
4,2024-02-26,NO2,47.0
4,2024-02-26,PM10,13.0
4,2024-02-26,PM25,10.0
6,2024-02-26,C6H6,0.5
6,2024-02-26,CO_8h,0.5
6,2024-02-26,NO2,30.0
6,2024-02-26,PM10,23.0
6,2024-02-26,PM25,17.0
7,2024-02-26,NO2,44.0
7,2024-02-26,O3,70.0
7,2024-02-26,PM10,12.0
2,2024-02-23,C6H6,1.5
2,2024-02-23,NO2,58.0
2,2024-02-23,O3,62.0
2,2024-02-23,PM10,52.0
2,2024-02-23,PM25,35.0
2,2024-02-23,SO2,2.5
3,2024-02-23,NO2,66.0
4,2024-02-23,C6H6,2.1
4,2024-02-23,CO_8h,1.5
4,2024-02-23,NO2,72.0
4,2024-02-23,PM10,60.0
4,2024-02-23,PM25,45.0
6,2024-02-23,C6H6,2.0
6,2024-02-23,CO_8h,0.8
6,2024-02-23,NO2,43.0
6,2024-02-23,PM10,54.0
6,2024-02-23,PM25,40.0
7,2024-02-23,NO2,68.0
7,2024-02-23,O3,61.0
7,2024-02-23,PM10,40.0
2,2024-02-22,C6H6,1.6
2,2024-02-22,NO2,62.0
2,2024-02-22,O3,66.0
2,2024-02-22,PM10,65.0
2,2024-02-22,PM25,44.0
2,2024-02-22,SO2,8.0
3,2024-02-22,NO2,
4,2024-02-22,C6H6,2.6
4,2024-02-22,CO_8h,1.9
4,2024-02-22,NO2,79.0
4,2024-02-22,PM10,62.0
4,2024-02-22,PM25,52.0
6,2024-02-22,C6H6,2.3
6,2024-02-22,CO_8h,1.0
6,2024-02-22,NO2,58.0
6,2024-02-22,PM10,74.0
6,2024-02-22,PM25,59.0
7,2024-02-22,NO2,78.0
7,2024-02-22,O3,66.0
7,2024-02-22,PM10,58.0
2,2024-02-21,C6H6,2.1
2,2024-02-21,NO2,71.0
2,2024-02-21,O3,84.0
2,2024-02-21,PM10,93.0
2,2024-02-21,PM25,66.0
2,2024-02-21,SO2,5.0
3,2024-02-21,NO2,101.0
4,2024-02-21,C6H6,2.8
4,2024-02-21,CO_8h,1.8
4,2024-02-21,NO2,83.0
4,2024-02-21,PM10,96.0
4,2024-02-21,PM25,74.0
6,2024-02-21,C6H6,3.2
6,2024-02-21,CO_8h,1.0
6,2024-02-21,NO2,73.0
6,2024-02-21,PM10,107.0
6,2024-02-21,PM25,81.0
7,2024-02-21,NO2,105.0
7,2024-02-21,O3,77.0
7,2024-02-21,PM10,85.0
2,2024-02-20,C6H6,2.4
2,2024-02-20,NO2,70.0
2,2024-02-20,O3,70.0
2,2024-02-20,PM10,111.0
2,2024-02-20,PM25,82.0
2,2024-02-20,SO2,6.0
3,2024-02-20,NO2,77.0
4,2024-02-20,C6H6,2.9
4,2024-02-20,CO_8h,1.7
4,2024-02-20,NO2,79.0
4,2024-02-20,PM10,109.0
4,2024-02-20,PM25,83.0
6,2024-02-20,C6H6,3.2
6,2024-02-20,CO_8h,1.1
6,2024-02-20,NO2,63.0
6,2024-02-20,PM10,122.0
6,2024-02-20,PM25,80.0
7,2024-02-20,NO2,88.0
7,2024-02-20,O3,74.0
7,2024-02-20,PM10,99.0
2,2024-02-19,C6H6,3.3
2,2024-02-19,NO2,75.0
2,2024-02-19,O3,84.0
2,2024-02-19,PM10,102.0
2,2024-02-19,PM25,83.0
2,2024-02-19,SO2,6.0
3,2024-02-19,NO2,112.0
4,2024-02-19,C6H6,3.6
4,2024-02-19,CO_8h,2.6
4,2024-02-19,NO2,88.0
4,2024-02-19,PM10,119.0
4,2024-02-19,PM25,92.0
6,2024-02-19,C6H6,4.1
6,2024-02-19,CO_8h,1.6
6,2024-02-19,NO2,71.0
6,2024-02-19,PM10,136.0
6,2024-02-19,PM25,118.0
7,2024-02-19,NO2,103.0
7,2024-02-19,O3,74.0
7,2024-02-19,PM10,110.0
2,2024-02-16,C6H6,2.8
2,2024-02-16,NO2,75.0
2,2024-02-16,O3,35.0
2,2024-02-16,PM10,67.0
2,2024-02-16,PM25,44.0
2,2024-02-16,SO2,8.0
3,2024-02-16,NO2,96.0
4,2024-02-16,C6H6,3.9
4,2024-02-16,CO_8h,2.1
4,2024-02-16,NO2,94.0
4,2024-02-16,PM10,71.0
4,2024-02-16,PM25,48.0
6,2024-02-16,C6H6,3.9
6,2024-02-16,CO_8h,1.2
6,2024-02-16,NO2,
6,2024-02-16,PM10,78.0
6,2024-02-16,PM25,59.0
7,2024-02-16,NO2,99.0
7,2024-02-16,O3,24.0
7,2024-02-16,PM10,60.0
2,2024-02-15,C6H6,2.4
2,2024-02-15,NO2,70.0
2,2024-02-15,O3,46.0
2,2024-02-15,PM10,42.0
2,2024-02-15,PM25,23.0
2,2024-02-15,SO2,11.0
3,2024-02-15,NO2,88.0
4,2024-02-15,C6H6,3.5
4,2024-02-15,CO_8h,2.8
4,2024-02-15,NO2,74.0
4,2024-02-15,PM10,48.0
4,2024-02-15,PM25,27.0
6,2024-02-15,C6H6,3.8
6,2024-02-15,CO_8h,1.7
6,2024-02-15,NO2,
6,2024-02-15,PM10,49.0
6,2024-02-15,PM25,34.0
7,2024-02-15,NO2,99.0
7,2024-02-15,O3,50.0
7,2024-02-15,PM10,33.0
2,2024-02-14,C6H6,2.8
2,2024-02-14,NO2,74.0
2,2024-02-14,O3,39.0
2,2024-02-14,PM10,43.0
2,2024-02-14,PM25,25.0
2,2024-02-14,SO2,5.0
3,2024-02-14,NO2,81.0
4,2024-02-14,C6H6,3.2
4,2024-02-14,CO_8h,2.5
4,2024-02-14,NO2,66.0
4,2024-02-14,PM10,41.0
4,2024-02-14,PM25,24.0
6,2024-02-14,C6H6,3.9
6,2024-02-14,CO_8h,1.6
6,2024-02-14,NO2,84.0
6,2024-02-14,PM10,51.0
6,2024-02-14,PM25,38.0
7,2024-02-14,NO2,98.0
7,2024-02-14,O3,34.0
7,2024-02-14,PM10,37.0
2,2024-02-13,C6H6,1.9
2,2024-02-13,NO2,47.0
2,2024-02-13,O3,38.0
2,2024-02-13,PM10,29.0
2,2024-02-13,PM25,19.0
2,2024-02-13,SO2,2.5
3,2024-02-13,NO2,67.0
4,2024-02-13,C6H6,2.7
4,2024-02-13,CO_8h,1.7
4,2024-02-13,NO2,66.0
4,2024-02-13,PM10,30.0
4,2024-02-13,PM25,19.0
6,2024-02-13,C6H6,2.3
6,2024-02-13,CO_8h,0.9
6,2024-02-13,NO2,66.0
6,2024-02-13,PM10,35.0
6,2024-02-13,PM25,26.0
7,2024-02-13,NO2,77.0
7,2024-02-13,O3,43.0
7,2024-02-13,PM10,27.0
2,2024-02-12,C6H6,0.5
2,2024-02-12,NO2,33.0
2,2024-02-12,O3,46.0
2,2024-02-12,PM10,9.0
2,2024-02-12,PM25,6.0
2,2024-02-12,SO2,2.5
3,2024-02-12,NO2,53.0
4,2024-02-12,C6H6,1.1
4,2024-02-12,CO_8h,1.5
4,2024-02-12,NO2,48.0
4,2024-02-12,PM10,10.0
4,2024-02-12,PM25,6.0
6,2024-02-12,C6H6,1.1
6,2024-02-12,CO_8h,0.6
6,2024-02-12,NO2,50.0
6,2024-02-12,PM10,14.0
6,2024-02-12,PM25,10.0
7,2024-02-12,NO2,60.0
7,2024-02-12,O3,46.0
7,2024-02-12,PM10,10.0
2,2024-02-09,C6H6,1.8
2,2024-02-09,NO2,55.0
2,2024-02-09,O3,33.0
2,2024-02-09,PM10,50.0
2,2024-02-09,PM25,26.0
2,2024-02-09,SO2,5.0
3,2024-02-09,NO2,75.0
4,2024-02-09,C6H6,2.4
4,2024-02-09,CO_8h,1.5
4,2024-02-09,NO2,76.0
4,2024-02-09,PM10,54.0
4,2024-02-09,PM25,29.0
6,2024-02-09,C6H6,2.5
6,2024-02-09,CO_8h,0.9
6,2024-02-09,NO2,72.0
6,2024-02-09,PM10,52.0
6,2024-02-09,PM25,34.0
7,2024-02-09,NO2,77.0
7,2024-02-09,O3,31.0
7,2024-02-09,PM10,37.0
2,2024-02-08,C6H6,1.5
2,2024-02-08,NO2,42.0
2,2024-02-08,O3,58.0
2,2024-02-08,PM10,55.0
2,2024-02-08,PM25,35.0
2,2024-02-08,SO2,2.5
3,2024-02-08,NO2,76.0
4,2024-02-08,C6H6,1.9
4,2024-02-08,CO_8h,1.4
4,2024-02-08,NO2,75.0
4,2024-02-08,PM10,64.0
4,2024-02-08,PM25,45.0
6,2024-02-08,C6H6,2.2
6,2024-02-08,CO_8h,0.9
6,2024-02-08,NO2,66.0
6,2024-02-08,PM10,64.0
6,2024-02-08,PM25,43.0
7,2024-02-08,NO2,63.0
7,2024-02-08,O3,54.0
7,2024-02-08,PM10,48.0
2,2024-02-07,C6H6,2.2
2,2024-02-07,NO2,59.0
2,2024-02-07,O3,34.0
2,2024-02-07,PM10,94.0
2,2024-02-07,PM25,67.0
2,2024-02-07,SO2,2.5
3,2024-02-07,NO2,73.0
4,2024-02-07,C6H6,2.4
4,2024-02-07,CO_8h,1.5
4,2024-02-07,NO2,74.0
4,2024-02-07,PM10,101.0
4,2024-02-07,PM25,76.0
6,2024-02-07,C6H6,3.1
6,2024-02-07,CO_8h,1.0
6,2024-02-07,NO2,81.0
6,2024-02-07,PM10,113.0
6,2024-02-07,PM25,87.0
7,2024-02-07,NO2,82.0
7,2024-02-07,O3,36.0
7,2024-02-07,PM10,93.0
2,2024-02-06,C6H6,1.2
2,2024-02-06,NO2,46.0
2,2024-02-06,O3,49.0
2,2024-02-06,PM10,36.0
2,2024-02-06,PM25,21.0
2,2024-02-06,SO2,2.5
3,2024-02-06,NO2,71.0
4,2024-02-06,C6H6,1.8
4,2024-02-06,CO_8h,1.6
4,2024-02-06,NO2,74.0
4,2024-02-06,PM10,35.0
4,2024-02-06,PM25,23.0
6,2024-02-06,C6H6,1.7
6,2024-02-06,CO_8h,1.1
6,2024-02-06,NO2,64.0
6,2024-02-06,PM10,41.0
6,2024-02-06,PM25,32.0
7,2024-02-06,NO2,72.0
7,2024-02-06,O3,46.0
7,2024-02-06,PM10,32.0
2,2024-02-05,C6H6,1.9
2,2024-02-05,NO2,60.0
2,2024-02-05,O3,39.0
2,2024-02-05,PM10,40.0
2,2024-02-05,PM25,26.0
2,2024-02-05,SO2,2.5
3,2024-02-05,NO2,80.0
4,2024-02-05,C6H6,2.4
4,2024-02-05,CO_8h,1.7
4,2024-02-05,NO2,75.0
4,2024-02-05,PM10,41.0
4,2024-02-05,PM25,29.0
6,2024-02-05,C6H6,2.5
6,2024-02-05,CO_8h,1.3
6,2024-02-05,NO2,86.0
6,2024-02-05,PM10,44.0
6,2024-02-05,PM25,32.0
7,2024-02-05,NO2,83.0
7,2024-02-05,O3,37.0
7,2024-02-05,PM10,31.0
2,2024-02-02,C6H6,4.7
2,2024-02-02,NO2,88.0
2,2024-02-02,O3,15.0
2,2024-02-02,PM10,89.0
2,2024-02-02,PM25,61.0
2,2024-02-02,SO2,8.0
3,2024-02-02,NO2,82.0
4,2024-02-02,C6H6,
4,2024-02-02,CO_8h,3.2
4,2024-02-02,NO2,94.0
4,2024-02-02,PM10,86.0
4,2024-02-02,PM25,62.0
6,2024-02-02,C6H6,10.1
6,2024-02-02,CO_8h,4.0
6,2024-02-02,NO2,88.0
6,2024-02-02,PM10,90.0
6,2024-02-02,PM25,48.0
7,2024-02-02,NO2,96.0
7,2024-02-02,O3,16.0
7,2024-02-02,PM10,69.0
2,2024-02-01,C6H6,5.1
2,2024-02-01,NO2,136.0
2,2024-02-01,O3,26.0
2,2024-02-01,PM10,90.0
2,2024-02-01,PM25,59.0
2,2024-02-01,SO2,8.0
3,2024-02-01,NO2,117.0
4,2024-02-01,C6H6,
4,2024-02-01,CO_8h,2.9
4,2024-02-01,NO2,98.0
4,2024-02-01,PM10,80.0
4,2024-02-01,PM25,59.0
6,2024-02-01,C6H6,6.7
6,2024-02-01,CO_8h,1.9
6,2024-02-01,NO2,106.0
6,2024-02-01,PM10,85.0
6,2024-02-01,PM25,64.0
7,2024-02-01,NO2,119.0
7,2024-02-01,O3,12.0
7,2024-02-01,PM10,71.0
2,2024-01-31,C6H6,4.2
2,2024-01-31,NO2,82.0
2,2024-01-31,O3,12.0
2,2024-01-31,PM10,61.0
2,2024-01-31,PM25,40.0
2,2024-01-31,SO2,5.0
3,2024-01-31,NO2,76.0
4,2024-01-31,C6H6,4.0
4,2024-01-31,CO_8h,2.1
4,2024-01-31,NO2,85.0
4,2024-01-31,PM10,64.0
4,2024-01-31,PM25,47.0
6,2024-01-31,C6H6,5.4
6,2024-01-31,CO_8h,1.6
6,2024-01-31,NO2,100.0
6,2024-01-31,PM10,74.0
6,2024-01-31,PM25,57.0
7,2024-01-31,NO2,93.0
7,2024-01-31,O3,7.0
7,2024-01-31,PM10,57.0
2,2024-01-30,C6H6,3.2
2,2024-01-30,NO2,68.0
2,2024-01-30,O3,16.0
2,2024-01-30,PM10,54.0
2,2024-01-30,PM25,34.0
2,2024-01-30,SO2,2.5
3,2024-01-30,NO2,63.0
4,2024-01-30,C6H6,3.4
4,2024-01-30,CO_8h,2.1
4,2024-01-30,NO2,71.0
4,2024-01-30,PM10,58.0
4,2024-01-30,PM25,43.0
6,2024-01-30,C6H6,4.2
6,2024-01-30,CO_8h,1.4
6,2024-01-30,NO2,79.0
6,2024-01-30,PM10,63.0
6,2024-01-30,PM25,49.0
7,2024-01-30,NO2,76.0
7,2024-01-30,O3,8.0
7,2024-01-30,PM10,53.0
2,2024-01-29,C6H6,2.4
2,2024-01-29,NO2,48.0
2,2024-01-29,O3,21.0
2,2024-01-29,PM10,59.0
2,2024-01-29,PM25,37.0
2,2024-01-29,SO2,2.5
3,2024-01-29,NO2,64.0
4,2024-01-29,C6H6,2.8
4,2024-01-29,CO_8h,1.6
4,2024-01-29,NO2,72.0
4,2024-01-29,PM10,67.0
4,2024-01-29,PM25,51.0
6,2024-01-29,C6H6,3.4
6,2024-01-29,CO_8h,1.1
6,2024-01-29,NO2,76.0
6,2024-01-29,PM10,63.0
6,2024-01-29,PM25,53.0
7,2024-01-29,NO2,72.0
7,2024-01-29,O3,19.0
7,2024-01-29,PM10,57.0
2,2024-01-26,C6H6,3.6
2,2024-01-26,NO2,77.0
2,2024-01-26,O3,29.0
2,2024-01-26,PM10,92.0
2,2024-01-26,PM25,65.0
2,2024-01-26,SO2,6.0
3,2024-01-26,NO2,99.0
4,2024-01-26,C6H6,4.1
4,2024-01-26,CO_8h,2.1
4,2024-01-26,NO2,93.0
4,2024-01-26,PM10,94.0
4,2024-01-26,PM25,69.0
6,2024-01-26,C6H6,5.1
6,2024-01-26,CO_8h,1.7
6,2024-01-26,NO2,88.0
6,2024-01-26,PM10,101.0
6,2024-01-26,PM25,80.0
7,2024-01-26,NO2,106.0
7,2024-01-26,O3,17.0
7,2024-01-26,PM10,81.0
2,2024-01-25,C6H6,4.0
2,2024-01-25,NO2,99.0
2,2024-01-25,O3,31.0
2,2024-01-25,PM10,70.0
2,2024-01-25,PM25,42.0
2,2024-01-25,SO2,8.0
3,2024-01-25,NO2,85.0
4,2024-01-25,C6H6,3.7
4,2024-01-25,CO_8h,1.9
4,2024-01-25,NO2,100.0
4,2024-01-25,PM10,71.0
4,2024-01-25,PM25,50.0
6,2024-01-25,C6H6,5.2
6,2024-01-25,CO_8h,1.5
6,2024-01-25,NO2,99.0
6,2024-01-25,PM10,82.0
6,2024-01-25,PM25,57.0
7,2024-01-25,NO2,107.0
7,2024-01-25,O3,22.0
7,2024-01-25,PM10,55.0
2,2024-01-24,C6H6,3.3
2,2024-01-24,NO2,75.0
2,2024-01-24,O3,24.0
2,2024-01-24,PM10,52.0
2,2024-01-24,PM25,32.0
2,2024-01-24,SO2,8.0
3,2024-01-24,NO2,81.0
4,2024-01-24,C6H6,3.3
4,2024-01-24,CO_8h,1.7
4,2024-01-24,NO2,101.0
4,2024-01-24,PM10,54.0
4,2024-01-24,PM25,32.0
6,2024-01-24,C6H6,3.2
6,2024-01-24,CO_8h,1.2
6,2024-01-24,NO2,102.0
6,2024-01-24,PM10,60.0
6,2024-01-24,PM25,44.0
7,2024-01-24,NO2,100.0
7,2024-01-24,O3,23.0
7,2024-01-24,PM10,44.0
2,2024-01-23,C6H6,2.7
2,2024-01-23,NO2,87.0
2,2024-01-23,O3,37.0
2,2024-01-23,PM10,45.0
2,2024-01-23,PM25,28.0
2,2024-01-23,SO2,7.0
3,2024-01-23,NO2,101.0
4,2024-01-23,C6H6,3.2
4,2024-01-23,CO_8h,1.8
4,2024-01-23,NO2,103.0
4,2024-01-23,PM10,50.0
4,2024-01-23,PM25,35.0
6,2024-01-23,C6H6,1.6
6,2024-01-23,CO_8h,1.3
6,2024-01-23,NO2,100.0
6,2024-01-23,PM10,54.0
6,2024-01-23,PM25,42.0
7,2024-01-23,NO2,100.0
7,2024-01-23,O3,39.0
7,2024-01-23,PM10,37.0
2,2024-01-22,C6H6,2.2
2,2024-01-22,NO2,65.0
2,2024-01-22,O3,33.0
2,2024-01-22,PM10,36.0
2,2024-01-22,PM25,25.0
2,2024-01-22,SO2,7.0
3,2024-01-22,NO2,78.0
4,2024-01-22,C6H6,2.4
4,2024-01-22,CO_8h,1.5
4,2024-01-22,NO2,65.0
4,2024-01-22,PM10,37.0
4,2024-01-22,PM25,25.0
6,2024-01-22,C6H6,0.5
6,2024-01-22,CO_8h,1.0
6,2024-01-22,NO2,74.0
6,2024-01-22,PM10,42.0
6,2024-01-22,PM25,33.0
7,2024-01-22,NO2,86.0
7,2024-01-22,O3,28.0
7,2024-01-22,PM10,31.0
2,2024-01-19,C6H6,2.5
2,2024-01-19,NO2,50.0
2,2024-01-19,O3,8.0
2,2024-01-19,PM10,46.0
2,2024-01-19,PM25,34.0
2,2024-01-19,SO2,2.5
3,2024-01-19,NO2,57.0
4,2024-01-19,C6H6,2.5
4,2024-01-19,CO_8h,1.1
4,2024-01-19,NO2,63.0
4,2024-01-19,PM10,45.0
4,2024-01-19,PM25,38.0
6,2024-01-19,C6H6,1.1
6,2024-01-19,CO_8h,1.0
6,2024-01-19,NO2,64.0
6,2024-01-19,PM10,56.0
6,2024-01-19,PM25,44.0
7,2024-01-19,NO2,61.0
7,2024-01-19,O3,7.0
7,2024-01-19,PM10,41.0
2,2024-01-18,C6H6,2.3
2,2024-01-18,NO2,53.0
2,2024-01-18,O3,16.0
2,2024-01-18,PM10,44.0
2,2024-01-18,PM25,33.0
2,2024-01-18,SO2,2.5
3,2024-01-18,NO2,69.0
4,2024-01-18,C6H6,2.8
4,2024-01-18,CO_8h,1.7
4,2024-01-18,NO2,71.0
4,2024-01-18,PM10,50.0
4,2024-01-18,PM25,42.0
6,2024-01-18,C6H6,1.0
6,2024-01-18,CO_8h,1.0
6,2024-01-18,NO2,70.0
6,2024-01-18,PM10,46.0
6,2024-01-18,PM25,36.0
7,2024-01-18,NO2,67.0
7,2024-01-18,O3,12.0
7,2024-01-18,PM10,37.0
2,2024-01-17,C6H6,2.9
2,2024-01-17,NO2,61.0
2,2024-01-17,O3,36.0
2,2024-01-17,PM10,63.0
2,2024-01-17,PM25,46.0
2,2024-01-17,SO2,2.5
3,2024-01-17,NO2,101.0
4,2024-01-17,C6H6,3.1
4,2024-01-17,CO_8h,1.8
4,2024-01-17,NO2,79.0
4,2024-01-17,PM10,63.0
4,2024-01-17,PM25,48.0
6,2024-01-17,C6H6,1.2
6,2024-01-17,CO_8h,1.1
6,2024-01-17,NO2,66.0
6,2024-01-17,PM10,71.0
6,2024-01-17,PM25,56.0
